tempo,danceability,energy,instrumentalness,liveness,valence
125.039,0.683,0.437,0.00647,0.111,0.121
119.988,0.685,0.612,0,0.133,0.81
136.173,0.795,0.568,0,0.108,0.478
167.886,0.655,0.521,0.0725,0.112,0.878
114.998,0.601,0.712,0,0.479,0.386
123.997,0.88,0.635,0.000117,0.0927,0.606
122.719,0.826,0.311,0.00172,0.106,0.41
126.006,0.485,0.578,0,0.217,0.0656
119.939,0.598,0.449,0.234,0.366,0.183
184.74,0.694,0.472,2.82E-06,0.116,0.065
139.963,0.801,0.706,2.57E-05,0.111,0.579
110.6,0.724,0.541,0.00236,0.105,0.181
144.949,0.885,0.425,0.811,0.193,0.0615
173.224,0.438,0.474,0.685,0.259,0.183
197.568,0.581,0.383,6.57E-05,0.112,0.215
112.014,0.665,0.532,0.00013,0.205,0.103
134.989,0.825,0.763,0,0.0944,0.517
139.992,0.924,0.55,4.34E-05,0.101,0.298
153.958,0.684,0.8,1.34E-06,0.108,0.433
136.073,0.853,0.726,0.000329,0.11,0.821
170.003,0.451,0.52,0,0.339,0.234
120.007,0.788,0.43,0,0.126,0.651
120.028,0.792,0.435,0,0.122,0.678
191.976,0.654,0.418,0.00131,0.0983,0.13
129.983,0.622,0.429,0.021,0.124,0.217
125.034,0.68,0.391,0.000569,0.162,0.04
143.826,0.47,0.805,0,0.323,0.565
148.32,0.554,0.462,0.356,0.0854,0.212
117.993,0.747,0.414,0.00644,0.0964,0.0294
175.048,0.553,0.298,0.00712,0.16,0.29
121.988,0.858,0.602,0.0458,0.121,0.252
164.012,0.372,0.62,0.000413,0.233,0.448
134.994,0.57,0.378,0.000106,0.111,0.1
144.997,0.606,0.618,4.22E-05,0.143,0.425
118.211,0.54,0.498,0.00183,0.363,0.373
219.938,0.852,0.641,0.788,0.102,0.0335
123.952,0.841,0.686,0,0.428,0.683
185.664,0.533,0.469,0.0133,0.326,0.33
121.001,0.756,0.317,0.874,0.0746,0.108
129.956,0.77,0.819,9.11E-05,0.293,0.228
129.062,0.834,0.679,0,0.12,0.362
119.986,0.887,0.504,0.00131,0.102,0.285
123.204,0.653,0.47,1.47E-05,0.238,0.433
216.33,0.333,0.427,0.61,0.147,0.0667
115.039,0.973,0.446,1.75E-05,0.121,0.265
120.063,0.619,0.749,6.68E-06,0.141,0.0367
149.478,0.689,0.4,0.209,0.131,0.284
170.109,0.847,0.407,9.76E-05,0.109,0.476
119.915,0.713,0.475,2.75E-05,0.175,0.547
156.989,0.535,0.521,7.74E-06,0.151,0.0701
166.01,0.782,0.866,1.46E-05,0.138,0.342
138.318,0.614,0.623,0.0152,0.13,0.525
190.108,0.645,0.387,1.56E-05,0.221,0.0929
220.02,0.479,0.486,2.68E-06,0.0955,0.0767
191.984,0.69,0.4,0.0414,0.111,0.14
209.958,0.689,0.6,0,0.0921,0.155
210.014,0.576,0.215,0.44,0.0935,0.208
210.102,0.606,0.535,0.257,0.13,0.0983
169.852,0.415,0.745,6.69E-05,0.526,0.468
210.776,0.624,0.539,0.000117,0.111,0.0392
143.966,0.747,0.468,0.000638,0.119,0.659
122.96,0.72,0.806,0,0.126,0.411
113.532,0.701,0.424,0.0137,0.111,0.277
114.986,0.84,0.494,0.000243,0.202,0.34
114.873,0.641,0.694,0.00198,0.0692,0.0935
142.109,0.627,0.444,0.000211,0.12,0.249
150.992,0.495,0.566,0.000962,0.661,0.23
117.143,0.677,0.89,0,0.0979,0.548
125,0.849,0.595,0,0.108,0.357
149.887,0.803,0.644,7.84E-05,0.11,0.493
120.46,0.454,0.452,0.00174,0.131,0.0813
116.034,0.697,0.794,0.158,0.106,0.3
120.024,0.575,0.503,0.47,0.111,0.258
205.98,0.625,0.782,2.29E-06,0.115,0.293
164.122,0.585,0.666,0.639,0.393,0.965
128.001,0.611,0.726,9.98E-06,0.254,0.173
112.088,0.424,0.466,0.158,0.121,0.386
220.068,0.817,0.292,0.0232,0.112,0.063
149.985,0.825,0.79,0,0.449,0.867
152.08,0.671,0.789,0.000362,0.412,0.712
149.944,0.798,0.422,1.09E-05,0.3,0.163
144.966,0.625,0.662,0.000667,0.131,0.797
133.025,0.932,0.627,9.27E-05,0.306,0.764
144.009,0.822,0.836,0.00169,0.142,0.555
133.076,0.725,0.699,0,0.138,0.282
130.037,0.917,0.389,0.00716,0.0787,0.216
138.36,0.743,0.453,0.000202,0.0307,0.529
123.194,0.49,0.535,0,0.643,0.71
220.002,0.927,0.361,0.00536,0.0967,0.623
151.044,0.876,0.492,0.000283,0.0678,0.4
142.006,0.798,0.649,1.34E-05,0.517,0.566
113.957,0.683,0.471,0.752,0.11,0.152
189.816,0.339,0.924,0,0.678,0.376
185.053,0.54,0.926,0.00204,0.071,0.837
150.063,0.668,0.727,1.06E-05,0.27,0.32
119.973,0.641,0.712,0,0.636,0.422
115.007,0.644,0.684,0.00031,0.112,0.301
130.083,0.591,0.538,4.27E-06,0.112,0.194
140.033,0.6,0.981,0.000185,0.239,0.793
164.956,0.472,0.628,0.0343,0.113,0.281
154.919,0.568,0.455,0.000853,0.112,0.35
200,0.667,0.511,1.84E-05,0.103,0.681
161.94,0.688,0.816,0.399,0.209,0.767
139.991,0.775,0.575,0,0.101,0.485
170.782,0.709,0.645,0,0.256,0.23
123.98,0.835,0.707,0,0.137,0.839
139.08,0.815,0.647,5.31E-05,0.134,0.733
115.987,0.84,0.438,0,0.281,0.513
199.98,0.785,0.511,0,0.101,0.357
113.986,0.764,0.579,4.09E-06,0.12,0.643
139.032,0.779,0.641,0,0.21,0.618
136.985,0.879,0.448,0,0.224,0.278
143.013,0.637,0.723,7.87E-05,0.196,0.228
180.2,0.495,0.63,0,0.0951,0.362
142.025,0.713,0.605,3.46E-06,0.115,0.432
139.989,0.8,0.564,1.65E-06,0.112,0.318
119.987,0.548,0.506,0.0001,0.0788,0.557
141.881,0.794,0.717,0,0.195,0.372
199.4,0.49,0.618,3.77E-06,0.259,0.286
182.142,0.739,0.616,1.93E-06,0.101,0.654
126.994,0.794,0.792,0,0.0998,0.546
142.035,0.676,0.746,0.00157,0.412,0.675
177.99,0.688,0.61,0.00154,0.114,0.201
142.109,0.789,0.777,0,0.453,0.935
216.008,0.791,0.795,0.186,0.0864,0.776
143.877,0.568,0.646,0,0.12,0.24
149.941,0.904,0.85,0.00226,0.111,0.661
159.928,0.635,0.642,0,0.0968,0.422
162.013,0.584,0.825,0,0.225,0.705
119.923,0.779,0.314,0,0.112,0.406
206.012,0.677,0.292,0,0.109,0.581
117.013,0.539,0.57,0.0659,0.121,0.047
117.028,0.702,0.489,0.708,0.0911,0.337
190.034,0.575,0.282,0.887,0.0781,0.0342
113.92,0.585,0.722,0.00814,0.0909,0.0542
117.243,0.523,0.744,0.0169,0.175,0.319
125.057,0.731,0.616,0.866,0.0853,0.142
119.977,0.594,0.721,0.532,0.147,0.0727
114.709,0.351,0.77,0.000161,0.145,0.0549
207.886,0.61,0.49,0.00131,0.13,0.0669
119.928,0.377,0.554,0.00112,0.0899,0.0582
126.045,0.7,0.488,0.627,0.156,0.245
120,0.21,0.813,0.000228,0.165,0.0362
127.068,0.562,0.88,0.593,0.111,0.0394
152.141,0.545,0.666,0.18,0.0623,0.101
116.037,0.603,0.811,0.0531,0.328,0.238
130.025,0.506,0.917,0.914,0.0811,0.0928
119.991,0.677,0.435,0.391,0.0921,0.179
119.948,0.664,0.399,0.775,0.111,0.122
116.101,0.46,0.345,0.957,0.368,0.0386
125.018,0.622,0.919,0.00429,0.151,0.159
116.543,0.313,0.656,0.0231,0.107,0.123
115.008,0.46,0.662,0.00196,0.192,0.0804
124.967,0.486,0.854,0.0268,0.707,0.0526
141.996,0.601,0.647,0.901,0.118,0.628
127.024,0.645,0.695,0.429,0.068,0.298
116.049,0.489,0.632,0.00921,0.089,0.115
119.86,0.383,0.603,1.51E-06,0.215,0.087
122.045,0.365,0.803,0.0522,0.0938,0.142
158.77,0.307,0.51,0.00232,0.29,0.0935
119.998,0.506,0.832,0.915,0.0654,0.292
130.044,0.47,0.592,0.177,0.0923,0.0439
130.085,0.59,0.632,0.000856,0.124,0.0887
119.983,0.618,0.872,0.0395,0.127,0.493
139.978,0.653,0.525,0.928,0.104,0.409
192.506,0.366,0.594,0.0051,0.0731,0.0883
123.885,0.36,0.536,0.0395,0.0514,0.078
129.988,0.874,0.423,0.912,0.146,0.154
119.999,0.298,0.665,0.907,0.124,0.0405
120.062,0.512,0.597,0.0478,0.411,0.0493
135.5,0.615,0.6,0.929,0.137,0.207
129.986,0.486,0.792,0.0868,0.126,0.119
120.006,0.608,0.839,0.447,0.653,0.382
113.943,0.606,0.51,0.859,0.114,0.0392
119.935,0.495,0.617,0.000693,0.127,0.194
130.09,0.684,0.681,0.217,0.128,0.333
129.998,0.463,0.797,0,0.0383,0.122
193.174,0.262,0.772,0.957,0.115,0.0401
143.984,0.524,0.637,0.865,0.155,0.0395
140.112,0.397,0.6,3.63E-05,0.097,0.0398
120.033,0.529,0.815,0.0897,0.106,0.0796
119.999,0.58,0.715,0.28,0.116,0.212
150.036,0.548,0.587,0.858,0.105,0.0811
140.021,0.467,0.861,0.854,0.217,0.124
136.042,0.621,0.475,0.569,0.197,0.158
120.015,0.708,0.396,0.358,0.105,0.0343
219.876,0.581,0.664,0.104,0.074,0.142
137.049,0.581,0.662,0.678,0.0737,0.137
184.042,0.653,0.628,0.876,0.324,0.148
132.021,0.609,0.806,0.523,0.688,0.171
120.04,0.582,0.448,0.701,0.115,0.0375
124.936,0.49,0.449,0.421,0.0543,0.0914
121.095,0.664,0.523,0.0653,0.486,0.156
123.999,0.76,0.485,0.931,0.224,0.36
114.004,0.761,0.771,0.846,0.12,0.054
190.016,0.506,0.833,0,0.244,0.199
134.026,0.56,0.813,0.106,0.103,0.062
130.016,0.774,0.718,0.821,0.19,0.363
119.799,0.306,0.626,0.00882,0.15,0.039
133.96,0.494,0.523,0.437,0.233,0.21
140.052,0.644,0.751,0.933,0.143,0.172
151.159,0.491,0.702,0.841,0.0579,0.334
119.977,0.569,0.397,0.199,0.118,0.111
118.001,0.604,0.696,0.921,0.083,0.115
140.027,0.61,0.831,0.89,0.119,0.157
120.031,0.617,0.641,0.564,0.164,0.0862
127.937,0.564,0.456,0.866,0.103,0.0392
124.987,0.5,0.834,0.586,0.238,0.101
120.011,0.675,0.589,0.757,0.112,0.172
119.967,0.584,0.777,0.0105,0.429,0.0515
119.959,0.509,0.606,0.775,0.129,0.0515
119.955,0.453,0.671,0.00075,0.277,0.0437
128.335,0.265,0.861,0.188,0.0885,0.0562
110.993,0.614,0.496,0.934,0.118,0.0396
120.129,0.281,0.702,0.63,0.272,0.107
140.017,0.626,0.824,0.163,0.16,0.417
124.982,0.58,0.617,0.885,0.117,0.173
140.005,0.785,0.86,4.08E-05,0.155,0.448
140.102,0.543,0.679,0.659,0.12,0.412
119.977,0.538,0.827,0.471,0.244,0.0346
114.789,0.329,0.72,0.17,0.21,0.101
137.507,0.23,0.868,0.865,0.115,0.152
134.991,0.299,0.394,0.576,0.111,0.0658
139.999,0.729,0.649,0.266,0.123,0.104
113.001,0.672,0.499,0.863,0.126,0.119
145.987,0.512,0.765,0.931,0.0994,0.361
119.993,0.687,0.574,0.768,0.141,0.143
219.954,0.654,0.49,0.723,0.12,0.277
142.026,0.606,0.855,0.889,0.082,0.422
113.007,0.538,0.548,0.861,0.105,0.0377
130.021,0.582,0.798,0.0197,0.0976,0.132
111.981,0.678,0.591,2.25E-06,0.112,0.228
119.985,0.605,0.91,0.959,0.0961,0.139
174.964,0.44,0.809,0.874,0.0796,0.0506
125.008,0.508,0.753,0.111,0.0815,0.174
129.962,0.358,0.662,0,0.223,0.0931
114.999,0.712,0.964,0.669,0.0783,0.453
209.982,0.466,0.806,0,0.337,0.24
173.374,0.385,0.783,0.363,0.184,0.182
112.569,0.215,0.816,0.237,0.0884,0.0395
126.09,0.178,0.683,0.321,0.0962,0.145
119.978,0.602,0.924,0.145,0.13,0.15
124.159,0.532,0.71,2.91E-05,0.112,0.306
134.009,0.644,0.807,0.852,0.138,0.398
213.968,0.58,0.889,0.916,0.239,0.362
122.078,0.438,0.625,0.156,0.0948,0.0416
139.996,0.553,0.88,0.312,0.111,0.0714
139.962,0.574,0.858,0.00149,0.123,0.222
113.727,0.415,0.425,0.955,0.101,0.0361
118.028,0.653,0.754,0.916,0.144,0.0397
133.992,0.709,0.556,0.818,0.0777,0.197
111.053,0.55,0.44,0.000494,0.234,0.129
159.984,0.645,0.776,0.687,0.0981,0.866
171.04,0.242,0.445,0.00392,0.227,0.0415
150.068,0.516,0.649,1.77E-05,0.192,0.354
122.073,0.468,0.588,0.898,0.0933,0.0397
140.062,0.503,0.628,0.608,0.11,0.0883
140.056,0.469,0.657,0.892,0.0851,0.395
127.93,0.553,0.703,0.801,0.106,0.17
128.21,0.436,0.534,0.52,0.112,0.0924
140.083,0.423,0.764,0.0481,0.0964,0.183
175.022,0.186,0.948,0.188,0.142,0.0397
210.01,0.555,0.694,0.906,0.125,0.154
121.959,0.413,0.6,0.87,0.112,0.0464
141.007,0.504,0.751,0.699,0.0837,0.304
127.938,0.622,0.607,0.479,0.0978,0.0839
140.002,0.56,0.692,0.897,0.097,0.0667
139.952,0.594,0.648,0.848,0.144,0.0608
216.134,0.554,0.417,0.807,0.0805,0.0388
124.024,0.415,0.263,0.889,0.112,0.0627
129.993,0.484,0.585,0.0159,0.0913,0.054
140.015,0.589,0.811,0.024,0.0692,0.153
140.162,0.414,0.672,0.786,0.0705,0.0599
135.092,0.429,0.508,0.858,0.104,0.0397
182.408,0.271,0.877,0.0154,0.645,0.152
134.036,0.515,0.649,0.902,0.118,0.0673
133.091,0.494,0.88,0.92,0.129,0.155
134.009,0.582,0.872,0.00294,0.0561,0.342
159.804,0.265,0.96,0.39,0.116,0.0414
179.888,0.253,0.662,0.0487,0.111,0.0589
129.378,0.276,0.957,0.00138,0.122,0.13
128.115,0.403,0.749,0.424,0.461,0.21
139.957,0.53,0.968,0.000125,0.214,0.314
190.014,0.508,0.834,0.702,0.111,0.0378
143.996,0.582,0.582,0.872,0.0831,0.329
133.983,0.686,0.741,0.905,0.111,0.379
135.012,0.663,0.584,0.00015,0.655,0.324
205.954,0.595,0.485,0.112,0.131,0.0806
179.944,0.45,0.792,0.576,0.138,0.217
199.972,0.466,0.561,0.853,0.118,0.106
120.044,0.742,0.606,0.69,0.626,0.117
140.033,0.662,0.939,0.711,0.231,0.423
179.94,0.497,0.493,0.939,0.0959,0.0373
161.766,0.411,0.109,0.837,0.0946,0.0748
193.994,0.537,0.424,0.842,0.355,0.0761
124.982,0.58,0.617,0.885,0.117,0.173
133.972,0.613,0.621,0.912,0.172,0.112
199.948,0.534,0.359,0.813,0.196,0.0384
220.04,0.736,0.542,0.28,0.125,0.0396
186.368,0.376,0.245,0.911,0.124,0.0379
125.005,0.545,0.443,0.958,0.32,0.0374
129.933,0.812,0.411,0.079,0.0842,0.354
152.814,0.257,0.492,0.867,0.122,0.0412
137.706,0.456,0.593,0.0486,0.286,0.087
134.998,0.462,0.414,0.308,0.128,0.0568
133.492,0.318,0.811,0.951,0.252,0.0979
180.098,0.768,0.607,0.00184,0.133,0.491
141.947,0.274,0.906,0.714,0.642,0.214
154.464,0.33,0.588,0.256,0.089,0.245
199.988,0.236,0.208,0.933,0.0548,0.033
129.015,0.649,0.379,0.141,0.352,0.0782
180.011,0.196,0.665,0.011,0.216,0.0693
134.144,0.481,0.648,0.742,0.102,0.111
143.987,0.54,0.465,0.874,0.065,0.0492
124.975,0.829,0.651,0.723,0.102,0.454
186.146,0.142,0.74,0.000294,0.0823,0.158
135.97,0.407,0.554,0.922,0.104,0.0718
145.997,0.731,0.586,0.344,0.119,0.251
119.01,0.707,0.709,0.895,0.0798,0.126
139.746,0.264,0.788,4.68E-05,0.682,0.0384
148.027,0.589,0.809,0.726,0.142,0.0708
120.01,0.686,0.587,0.699,0.101,0.112
119.972,0.615,0.479,0.933,0.119,0.0772
143.956,0.501,0.943,0.667,0.159,0.426
140.035,0.243,0.893,0.654,0.269,0.0809
149.885,0.505,0.816,0.00149,0.0847,0.104
119.933,0.701,0.531,0.158,0.218,0.405
130.14,0.504,0.837,0.00209,0.207,0.0399
150.096,0.504,0.855,0.377,0.0687,0.154
140.003,0.327,0.955,0.566,0.346,0.31
139.951,0.397,0.919,0.909,0.625,0.439
122.181,0.409,0.821,0.143,0.0622,0.27
220.032,0.534,0.741,0.886,0.167,0.219
117.988,0.6,0.835,0.00369,0.338,0.186
140,0.584,0.722,0.00502,0.14,0.262
120.031,0.366,0.601,0.938,0.122,0.0381
129.985,0.422,0.891,0.298,0.395,0.0499
140.023,0.703,0.661,0.836,0.118,0.11
145.032,0.64,0.594,0.503,0.109,0.306
204.07,0.748,0.607,0.682,0.194,0.108
111.002,0.674,0.859,0.862,0.104,0.0549
139.799,0.496,0.54,0.37,0.116,0.176
139.957,0.51,0.882,0.009,0.544,0.309
139.591,0.374,0.449,0.921,0.101,0.0374
119.937,0.258,0.502,0.854,0.0986,0.0599
140.025,0.699,0.418,0.0224,0.325,0.305
120.931,0.433,0.551,0.887,0.0906,0.201
205.82,0.356,0.754,0.881,0.111,0.17
213.884,0.444,0.685,0.677,0.383,0.222
179.972,0.54,0.777,0.0446,0.327,0.468
122.946,0.4,0.781,0.837,0.391,0.107
161.191,0.402,0.828,0.87,0.082,0.164
149.959,0.568,0.741,0.171,0.138,0.347
147.021,0.376,0.73,0.369,0.161,0.21
126.967,0.532,0.863,0.691,0.147,0.0779
140.058,0.529,0.642,0.419,0.131,0.103
180.066,0.551,0.453,0.83,0.0992,0.0526
139.904,0.516,0.594,0.164,0.0964,0.0464
143.962,0.548,0.549,0.923,0.11,0.158
189.17,0.477,0.937,0.906,0.126,0.491
139.973,0.552,0.731,6.20E-06,0.109,0.279
140.048,0.482,0.755,0.926,0.166,0.158
139.956,0.704,0.812,0.637,0.0824,0.254
125.017,0.752,0.421,0.888,0.121,0.0694
115.007,0.856,0.667,0.202,0.413,0.513
179.958,0.438,0.702,0.000492,0.555,0.204
126.974,0.548,0.475,0.808,0.0944,0.0349
140.166,0.483,0.638,0.805,0.441,0.402
157.473,0.642,0.651,0.661,0.24,0.128
125.98,0.666,0.382,0.877,0.0909,0.154
212.114,0.504,0.584,0.6,0.111,0.114
123.009,0.672,0.803,0.667,0.0882,0.103
125.013,0.647,0.957,0.908,0.48,0.0793
132.018,0.622,0.525,0.898,0.117,0.0354
130.005,0.439,0.413,0.856,0.11,0.0392
129.967,0.541,0.517,0.882,0.111,0.201
128.369,0.547,0.61,0.894,0.121,0.0392
130.017,0.594,0.826,0.925,0.485,0.33
120.019,0.274,0.382,0.912,0.171,0.0381
112.021,0.518,0.546,0.895,0.0852,0.039
140.001,0.73,0.509,0.878,0.0876,0.235
199.932,0.492,0.664,0.87,0.116,0.0364
128.981,0.536,0.721,0.935,0.149,0.0659
128.033,0.425,0.482,0.722,0.0582,0.0462
126.011,0.751,0.563,0.889,0.958,0.497
114.006,0.485,0.369,0.697,0.0793,0.0394
199.946,0.36,0.487,0.012,0.211,0.0438
176.018,0.555,0.52,0.913,0.0795,0.0624
137.977,0.607,0.787,0.0478,0.112,0.15
130.007,0.698,0.459,0.914,0.104,0.0357
130.014,0.503,0.492,0.892,0.119,0.14
125.984,0.664,0.382,0.844,0.0943,0.115
129.908,0.341,0.443,0.811,0.382,0.0574
114.916,0.474,0.712,0.834,0.0738,0.166
144.917,0.435,0.83,0.83,0.339,0.232
220.088,0.561,0.564,0.245,0.0889,0.0601
139.955,0.471,0.779,0.63,0.191,0.498
125.978,0.552,0.479,0.845,0.0944,0.24
175.955,0.312,0.433,0.947,0.164,0.0379
160.002,0.772,0.739,0.884,0.0944,0.48
116.037,0.52,0.807,0.0686,0.093,0.256
145.004,0.505,0.945,0.0119,0.367,0.222
149.862,0.393,0.805,0.000137,0.0746,0.325
183.9,0.227,0.952,0.754,0.369,0.201
139.97,0.61,0.816,0.745,0.11,0.234
130.007,0.679,0.688,0.00651,0.0888,0.163
129.944,0.64,0.542,0.302,0.391,0.135
120.004,0.596,0.755,0.916,0.106,0.108
129.983,0.593,0.85,0.264,0.282,0.208
140.002,0.48,0.875,0.896,0.0886,0.304
123.956,0.497,0.755,0.884,0.202,0.04
219.944,0.543,0.645,0.754,0.0941,0.0382
119.847,0.321,0.73,0.946,0.275,0.0374
207.95,0.701,0.538,0.883,0.123,0.0435
199.982,0.623,0.491,0.0598,0.103,0.0335
120.032,0.63,0.622,0.944,0.487,0.145
195.944,0.482,0.551,0.859,0.135,0.0433
129.996,0.716,0.699,0.922,0.0937,0.138
140.874,0.444,0.86,0.755,0.85,0.1
220.152,0.559,0.776,0.856,0.0772,0.0864
140.051,0.624,0.61,0.931,0.345,0.158
120.034,0.419,0.598,0.388,0.245,0.0875
120.027,0.515,0.445,0.553,0.0829,0.034
134.998,0.499,0.95,0.792,0.112,0.199
150.038,0.549,0.87,0.00112,0.0991,0.0902
217.804,0.302,0.896,0.406,0.0771,0.193
135.021,0.575,0.952,0.474,0.318,0.117
140.058,0.565,0.878,0.81,0.0885,0.0397
114.988,0.878,0.474,0.000729,0.13,0.715
134.012,0.513,0.867,0.658,0.169,0.094
134.983,0.595,0.8,0.91,0.186,0.0888
150.019,0.374,0.901,0.000807,0.128,0.239
135.058,0.31,0.982,0.000146,0.32,0.0802
124.934,0.481,0.903,0.927,0.261,0.21
145.026,0.544,0.843,0.0509,0.44,0.112
140.018,0.569,0.956,0.873,0.106,0.481
111.959,0.435,0.855,0.819,0.409,0.0924
160.75,0.313,0.933,0.595,0.151,0.221
114.994,0.548,0.851,0.531,0.102,0.0394
139.912,0.513,0.874,0.9,0.117,0.0818
135.013,0.568,0.921,0.000945,0.0418,0.115
138.015,0.57,0.915,0.153,0.331,0.225
157.944,0.31,0.878,0.000115,0.402,0.0678
141.578,0.403,0.895,0.437,0.107,0.0387
129.016,0.509,0.886,2.53E-05,0.12,0.116
135.042,0.44,0.909,0.732,0.144,0.144
139.968,0.556,0.917,0.498,0.303,0.358
127.949,0.582,0.671,0.451,0.711,0.0799
140,0.533,0.874,0.814,0.138,0.0389
139.991,0.616,0.544,0.876,0.0921,0.0371
128.987,0.593,0.896,0.772,0.1,0.103
120.015,0.608,0.795,0.0197,0.12,0.0515
135.013,0.537,0.677,0.863,0.112,0.161
181.996,0.424,0.616,0.81,0.104,0.456
120.024,0.462,0.599,0.843,0.0912,0.0447
138.002,0.712,0.462,0.898,0.167,0.125
123.987,0.642,0.425,0.921,0.136,0.436
138.009,0.723,0.478,0.764,0.102,0.579
126.061,0.489,0.384,0.9,0.0969,0.122
119.961,0.554,0.495,0.875,0.322,0.0711
164.144,0.481,0.356,0.904,0.0629,0.0822
119.933,0.519,0.723,0.0502,0.113,0.144
125.078,0.592,0.641,0.714,0.165,0.0396
120.014,0.707,0.317,0.742,0.0998,0.0943
139.998,0.584,0.466,0.907,0.197,0.187
132.975,0.676,0.377,0.953,0.0984,0.359
139.99,0.577,0.407,0.0154,0.141,0.0791
134.998,0.716,0.483,0.671,0.116,0.432
125.059,0.633,0.186,0.871,0.0979,0.136
130.054,0.643,0.3,0.908,0.123,0.0744
129.987,0.321,0.954,0.784,0.703,0.23
129.972,0.627,0.707,0.000148,0.114,0.0944
121.967,0.522,0.794,0.612,0.106,0.0601
191.998,0.67,0.451,0.218,0.113,0.257
129.949,0.421,0.893,0.0108,0.347,0.0388
139.973,0.555,0.907,0.0397,0.126,0.195
139.996,0.656,0.841,0.0599,0.127,0.524
139.949,0.593,0.696,0.672,0.125,0.166
140.038,0.623,0.856,4.01E-05,0.102,0.231
140.153,0.487,0.823,0.0216,0.0745,0.145
135.948,0.529,0.863,0.741,0.123,0.22
135.015,0.607,0.7,0.93,0.199,0.0794
135.039,0.579,0.582,0.799,0.196,0.2
135.027,0.604,0.52,0.742,0.103,0.0381
139.966,0.538,0.825,0.019,0.503,0.272
139.936,0.466,0.831,0.815,0.622,0.441
139.939,0.437,0.776,0.895,0.122,0.318
140.008,0.652,0.769,0.862,0.132,0.773
210.008,0.554,0.557,0.947,0.1,0.139
129.961,0.513,0.798,0.64,0.18,0.0894
130.102,0.615,0.628,0.66,0.0701,0.379
124.973,0.576,0.7,0.85,0.0659,0.0673
124.032,0.592,0.792,0.701,0.243,0.208
114.03,0.616,0.615,0.752,0.175,0.14
199.928,0.357,0.548,0.487,0.107,0.204
209.982,0.605,0.63,0.845,0.105,0.134
130.048,0.613,0.569,0.246,0.679,0.336
112.021,0.557,0.882,0.921,0.129,0.2
139.946,0.567,0.841,0.852,0.698,0.0954
114.993,0.52,0.454,0.0924,0.118,0.0377
175.018,0.284,0.915,0.801,0.559,0.125
114.998,0.585,0.73,0.645,0.352,0.24
210.028,0.607,0.79,0.307,0.112,0.0629
130.027,0.635,0.727,0.875,0.0758,0.377
123.986,0.367,0.663,0.795,0.352,0.108
140.016,0.465,0.539,0.928,0.0695,0.0399
120.039,0.634,0.701,0.206,0.0933,0.0388
134.974,0.55,0.769,0.557,0.0618,0.118
128.075,0.534,0.761,0.359,0.041,0.0702
122.069,0.719,0.667,2.03E-06,0.11,0.327
136.021,0.725,0.547,0.396,0.204,0.276
188.022,0.249,0.907,0.853,0.109,0.0336
149.965,0.566,0.805,0.165,0.407,0.0862
179.957,0.458,0.637,0.911,0.111,0.0356
139.92,0.311,0.806,0.0155,0.083,0.104
130.155,0.486,0.75,0.0296,0.386,0.0372
130,0.35,0.795,0.92,0.11,0.229
160.024,0.42,0.772,0.48,0.363,0.0359
220.05,0.54,0.703,0.96,0.0714,0.1
112.501,0.376,0.761,0.822,0.381,0.0376
135.044,0.478,0.854,0.828,0.105,0.0575
143.989,0.577,0.84,0.342,0.191,0.125
143.936,0.407,0.656,0.787,0.111,0.0704
145.674,0.42,0.884,0.0145,0.219,0.158
216.234,0.256,0.428,0.207,0.0991,0.0594
114.942,0.409,0.561,0.814,0.0798,0.135
140.87,0.511,0.527,0.786,0.0907,0.116
144.069,0.364,0.818,0.0601,0.0996,0.105
135.302,0.369,0.545,0.000825,0.354,0.0398
144.93,0.578,0.74,0.0124,0.0824,0.318
140.117,0.637,0.702,0.0128,0.0966,0.246
140.008,0.435,0.727,0.0127,0.176,0.346
115.016,0.518,0.665,0.765,0.0766,0.0474
141.075,0.399,0.849,0.511,0.147,0.487
140.034,0.588,0.933,0.201,0.139,0.634
174.028,0.555,0.96,0.927,0.0884,0.438
164.649,0.223,0.946,0.748,0.135,0.143
132.022,0.687,0.835,0.92,0.106,0.347
118.023,0.593,0.814,0.871,0.0724,0.0685
120.033,0.666,0.722,0.563,0.558,0.305
140.054,0.567,0.689,0.0836,0.23,0.408
120.011,0.547,0.642,0.143,0.0686,0.0367
120.011,0.618,0.725,0.805,0.0995,0.161
139.989,0.613,0.603,0.9,0.209,0.306
130.059,0.634,0.653,0.398,0.15,0.31
159.892,0.591,0.798,0.458,0.299,0.43
159.978,0.61,0.785,0.752,0.169,0.34
120.031,0.66,0.623,0.606,0.638,0.278
160.018,0.564,0.902,0.759,0.443,0.424
173.887,0.559,0.894,0.856,0.364,0.239
159.93,0.598,0.84,0.12,0.343,0.469
199.986,0.651,0.412,0.927,0.198,0.0537
145.987,0.512,0.765,0.931,0.0994,0.361
143.997,0.528,0.847,0.814,0.12,0.389
131.995,0.597,0.568,0.875,0.111,0.0555
150,0.68,0.543,0.353,0.123,0.377
119.988,0.674,0.561,0.914,0.165,0.377
127.983,0.723,0.843,0.79,0.103,0.268
125.958,0.673,0.802,0.187,0.0998,0.196
120.734,0.643,0.467,0.889,0.412,0.403
148.004,0.532,0.506,0.897,0.1,0.197
149.98,0.534,0.494,0.838,0.103,0.135
139.971,0.464,0.686,0.925,0.115,0.334
